16032	18439
12742	18767
12772	14089
14748	12109
9532	8165
17762	11959
27064	10953
3078	1157
5220	5023
29358	18229
22806	14141
13300	16035
11390	7731
12390	12025
8472	11115
28114	21645
1714	1759
15520	12739
13450	11151
1448	1767
24286	23553
21244	27005
8032	7149
28484	27955
11842	10165
126	151
27584	26863
10698	4829
27476	26749
14808	14621
3370	2903
6290	5817
12838	12089
15968	15837
2820	2263
25550	24927
13988	9491
8510	3655
2274	2977
2556	4129
27562	26837
15364	14443
9232	14231
25518	29377
9946	4647
8676	9281
4904	4073
8848	9429
15506	29839
19602	19201
17292	16921
7306	8121
3256	4615
12024	12145
10098	12673
22610	27719
11938	9303
28956	28577
29316	15003
29904	25697
17834	17431
8890	7699
9942	10449
23036	27995
14812	11213
6330	8351
14324	14211
4444	5347
29806	27573
12324	18267
22964	22241
5748	1785
10074	8601
11480	14047
24314	23581
1808	1867
3678	4441
10756	11025
8710	7603
7866	8633
14270	22155
8274	7273
26516	25787
2914	3489
2242	4773
21398	13575
6320	5855
5688	3855
2372	1491
20894	20225
4376	4425
28034	21213
1098	1603
1706	2085
10866	9133
22640	21943
13540	16379
7924	8697
9898	10413
7758	3505
23190	22469
19076	10681
9510	8153
6206	10773
28644	22643
16898	20875
16440	16121
9882	24691
1658	1145
8340	26441
1386	1477
7596	8403
22058	21357
25238	24627
26996	19511
14124	11639
11312	11493
23162	28077
4040	4133
9272	22409
27360	26625
25242	24631
16748	16397
1594	1105
23158	28067
25890	25211
27372	20081
3826	15161
29458	24819
6648	9195
5576	9921
4106	7539
27640	26915
9972	3507
712	785
11092	11307
18754	16275
10116	12203
24996	24361
4332	3371
8422	9077
6574	4927
29772	18533
23634	22957
21558	20837
12904	12967
6270	8879
25072	18143
27282	26525
6464	5935
10286	4011
1766	4131
3504	27043
17164	27491
5842	4571
14166	13899
2568	3253
6910	7741
740	651
28922	28537
13458	11161
21978	16715
3506	3281
1402	2617
3704	28699
21620	20897
764	1419
8796	7629
21622	20901
9628	12175
14256	9705
21692	16579
5016	4883
4362	8051
21566	20841
492	645
17220	21489
13686	11335
11630	11791
7728	5549
20712	20031
5512	3377
954	1057
10182	7071
27474	26747
18386	14867
6328	10619
8368	4855
20860	20185
16190	14851
6356	7281
25104	17021
27050	29011
9046	4311
21788	21047
20314	19627
4716	5641
24494	23729
24626	22551
20446	15963
5336	6299
18968	18605
8240	10979
24350	23609
9978	18389
2164	2099
13622	13559
19458	19067
24208	8207
16812	16445
26110	27563
25988	25819
17216	13949
27758	27077
21150	20475
25228	24619
178	205
10950	11969
24212	23481
20064	5861
9516	8157
15904	15773
29108	28747
16106	18171
11314	7687
4954	13143
20210	18087
27748	13555
1680	2929
23690	23017
24434	14637
7760	3955
3646	2333
5852	6793
3804	4243
18732	18411
2356	1573
27222	26457
8858	9435
8456	11095
23142	22407
25362	24741
15240	15155
21556	9277
20886	20217
1814	2105
11612	10003
2368	2409
25876	18445
16414	19979
11028	16423
28456	27923
9090	3029
8244	10277
25394	24763
7862	8617
26254	25553
12566	10583
1582	813
8280	8967
28044	27403
24196	23465
28414	22069
24806	24061
11982	12123
27840	27183
20744	20083
10424	8841
8354	7331
12900	10851
8958	13975
14776	12133
20276	19965
2560	3635
20794	26677
2380	1775
26030	24173
16424	16109
25450	24821
20780	13381
4286	6413
4892	2445
11448	7775
20674	16065
28976	17625
12430	12581
27552	29545
12270	12455
7050	7879
22096	21385
5178	4237
25704	25051
25602	24973
18430	12411
16186	7285
26494	25771
21122	20461
9828	10349
9042	3323
15852	10809
13202	13157
16680	13509
3120	5087
2422	2129
5986	12569
20774	20107
21184	16351
24942	24267
26018	25335
25800	18425
22400	27631
13008	19435
11284	11465
6928	7759
24572	23795
21358	20671
14050	21561
10784	11057
3600	5149
1688	1727
2062	2157
22962	22239
7682	9265
14034	11573
1672	4031
17124	16743
29432	29299
29280	29117
20942	26827
8006	7605
13790	21055
9214	5205
362	255
17626	14255
5040	4905
12758	12859
27464	26739
22426	16965
4502	2131
23182	28093
22082	27473
23942	17561
16700	20509
28776	22959
25814	23921
14358	14241
26980	26301
25496	24883
24946	24269
15672	12891
14028	11571
23776	17497
2594	6173
4506	5417
11708	11861
23344	17345
12752	10723
6616	2491
29438	29307
19790	26229
260	201
13598	16425
13616	11281
14958	17885
10766	9027
20608	26537
23816	23127
23434	22739
15280	12567
15728	18961
18322	17871
1558	2005
27112	19609
44	43
1356	1243
6882	6243
10070	25343
23898	23201
12228	24389
26872	26979
28896	28485
10132	8651
6408	7317
29210	28909
17448	27795
4482	6699
4148	6147
9230	3051
17518	17149
7850	5619
24586	17783
4110	20715
12412	24963
15242	14035
346	309
19890	19455
1580	2029
12748	10713
8528	7471
20444	26439
17766	17379
28428	22111
8810	11423
26478	29939
6200	15569
21996	21295
19014	7079
22204	16851
20752	20091
14886	14677
4144	11375
24126	10573
21812	27293
29068	28775
12636	10627
19838	13093
27086	24223
4994	4115
20168	19539
23798	17507
28778	22971
22832	17123
8974	9555
836	1155
7150	7975
14594	14641
2278	2239
12356	18301
19926	22899
3536	3295
7772	10481
4452	5365
3204	3091
19252	17211
16924	20917
19074	12793
28818	28375
28090	27449
20208	24233
22586	21895
9534	6637
11676	6457
28210	27611
1496	1205
14476	28195
8740	13701
10444	5857
22864	22141
5006	5951
25316	18273
28062	21299
15118	12469
18906	29755
20070	23919
16168	14919
4882	4779
16350	19877
23442	22751
10874	9135
13700	9777
26740	21743
494	499
5992	6959
14200	14093
25712	29497
2970	3193
7656	8451
24928	24155
12486	8559
27760	27079
23954	17565
4726	5647
8808	21123
15286	18369
13180	13145
29054	5383
16930	20939
7542	8361
5844	5465
15642	12837
14674	12047
8452	4897
15542	15429
10094	8615
5904	29197
19106	29027
7214	6509
9866	12485
21066	26895
8062	7159
9754	5469
14532	8077
6796	9375
7998	8753
13036	19479
16224	15937
15898	7225
6486	5955
24260	23529
4056	3257
16132	17585
29396	29253
2766	2937
21520	27139
9618	6687
24230	23497
23530	22841
7068	6433
18060	17611
7106	7939
20834	20167
962	995
23486	22785
26976	29031
27354	26601
12754	12849
10534	10929
10100	5625
13316	9029
17818	14405
5446	6429
28250	27665
5506	4393
29934	29105
21672	16573
14344	22359
28558	28069
15644	18779
2720	2627
8744	13705
22770	27867
16454	13355
8228	8935
7118	11831
3110	13889
16652	16327
25432	29317
28264	21763
4082	7487
15098	15031
19130	12817
9316	4391
8638	4223
8790	7627
936	761
17902	17495
4560	8123
3628	2763
6520	11091
25694	25041
2880	3877
26072	18537
5716	2585
24922	24145
17226	13955
27202	19799
26680	28213
16028	29021
25258	27873
22786	17101
1574	1343
29362	29223
13406	9117
4134	3285
7266	6557
8414	9067
2180	1983
27292	26531
11150	11363
25438	26197
11900	9979
24466	19097
27688	26995
9778	18137
19718	8881
14986	10209
25402	24769
13068	9085
27484	26759
4632	4649
2968	8811
88	95
5330	5099
23368	22663
29874	29865
20038	19515
23922	17555
28028	27389
13088	14371
14336	17241
28774	28317
8936	5081
22648	27791
17394	27699
16206	26339
18814	18475
27870	20931
4758	5679
25878	25205
21596	24449
3668	2785
18608	8491
24342	28673
10554	12361
4084	4185
2308	2543
5970	6945
2418	2067
3062	2503
6748	13683
9216	9769
24650	23875
26652	18823
25520	24901
25300	18263
17412	21869
17460	17997
19426	19031
24104	23373
16354	26491
12306	3033
10668	13185
4186	16773
14286	11777
29594	29503
3658	3815
8816	9381
14130	16973
28748	28267
4820	5745
16500	12117
3578	3753
8136	2199
16400	16069
24592	28799
16468	16169
24630	28817
25642	18371
29568	29463
28614	28203
27596	26875
5402	11681
18598	15687
22190	21481
13818	13777
12806	12913
4060	2681
9850	8445
3794	14745
26352	18653
3496	4195
3230	1795
20494	13273
24938	29003
17034	16677
7462	14671
27412	20125
15558	15433
24606	23817
2290	2723
4242	2741
20404	13201
18864	18545
11606	22133
28364	27813
6516	5977
4366	9887
7230	4413
21360	9225
17318	16963
11596	9707
13896	13857
26742	3681
21338	20649
17610	14237
21214	20531
3580	1753
18406	17977
26118	29731
302	271
28260	21757
6094	7055
18746	18417
52	27
23382	28201
12006	14591
27154	19683
25950	29641
20880	20209
1382	709
22572	27735
14690	16157
392	433
22390	16931
6932	9575
2410	3227
5984	5557
1534	1861
7182	9843
4150	4257
17438	17029
3344	2425
916	1395
10648	10955
21594	20871
28944	28569
28504	22263
16114	17083
12346	15113
22914	22179
6908	7739
21728	10071
14090	14015
4512	5423
2662	1787
20478	15991
13942	11511
554	877
27966	22725
12148	23947
1998	2999
26968	26211
25174	24569
15184	15121
16666	6065
29960	25833
8450	9101
58	57
3226	3459
4780	8771
5292	5071
12028	8229
14670	28419
25614	24957
13420	20221
15254	24949
22064	16767
1014	863
8428	3233
10228	10671
9296	22459
28440	24825
14956	12261
24596	14665
10244	8739
26202	25507
7032	4347
25958	25285
11806	9899
12856	19065
28068	21307
7730	10453
2528	5699
17236	13973
19078	25803
5148	3695
11262	5027
19974	17985
23504	22803
18444	15005
2268	2235
11874	9963
19490	19091
10626	12237
20868	16201
1576	1017
25676	18381
372	177
18874	12665
3870	3975
18834	18505
5142	6267
15654	18829
12492	3521
872	719
25344	24717
22366	27615
25350	24727
20266	16709
21986	21277
16494	20131
5528	8021
19774	15781
908	845
8086	12307
17406	14075
19450	19063
14458	11911
3410	1715
17416	21865
29720	25909
23214	22499
25574	19871
22814	27899
3480	2693
122	173
1418	1293
15656	10737
13952	13909
14994	14781
7508	10191
19220	15543
4950	6811
11690	11835
2990	28583
21050	26883
26660	25923
6492	7389
23416	28223
8102	7181
4978	4847
4934	8953
3652	6511
12762	18835
22978	22251
16584	13459
13684	13623
15490	18613
28104	27469
5542	6505
14602	14437
18454	24495
4052	4901
10284	10709
4964	10967
23824	23133
21288	20619
13052	14445
11078	13589
9788	6845
24020	23291
26068	25389
5574	9915
9190	9739
22548	27707
25264	29243
7524	24115
4168	5377
9748	3123
29006	23515
18252	17803
8230	5853
370	2941
13448	20295
27068	24481
28920	28533
6902	6257
25038	24391
24046	23317
15694	18877
15900	19347
3234	3471
11538	11683
22738	22003
24660	23887
18952	18593
19678	26189
11172	5005
5448	2311
11600	22119
2486	4553
6088	7051
7048	6419
8526	13449
13670	12181
13890	13849
16734	20551
10804	11065
11452	7785
29970	28271
26132	25447
11260	7651
3922	2639
4674	6987
21486	13617
23104	22369
4092	4191
10260	12807
20968	16251
4200	3739
27150	26397
12896	10795
18792	15259
26692	25975
4154	4251
7878	10591
17900	13809
20020	14907
4840	6391
25280	24651
28822	28381
16722	20599
1202	943
17440	21927
9162	7875
29074	28707
21876	21129
14834	17727
16528	20239
9776	6825
29066	29825
25650	29467
18652	3495
12664	10653
21340	20651
10838	17057
30	5
1510	2465
12100	10137
11062	27087
7180	8009
16078	17787
15456	15333
20356	18735
24160	28607
27012	24467
7250	9911
18866	29715
11406	16887
2434	2531
23236	22521
7126	7957
1980	4137
25812	19585
11858	17465
11462	5119
10512	15825
17570	17207
23684	28345
16064	18075
17210	7721
17708	28177
16286	15997
10882	7457
20192	24349
10012	15239
18568	24685
27502	26777
9648	6707
16084	17999
426	2371
4160	3869
26794	19121
27144	26387
3094	3715
9294	9807
10448	10857
4288	3771
8648	11323
13542	13513
27058	23945
4416	6613
17566	4361
15940	13085
716	1103
29198	23995
1390	1077
18354	28985
8922	9499
610	1629
2876	3105
1332	971
22668	27807
25306	29261
10926	13475
23372	22667
6544	7433
11822	8079
24224	21713
2414	1719
28516	27991
22292	21583
14484	17357
25210	24605
28128	27511
1174	985
15868	26181
1260	1375
28676	28219
25278	24309
20214	14849
624	603
20980	20315
4112	6103
14450	14289
8204	8911
1342	1369
15020	10263
13314	16057
25996	29657
22138	21423
27118	19629
25716	29501
11640	9745
21956	16789
14620	9951
2100	1713
19446	17411
14360	17253
18150	23651
26318	25609
29090	23693
12710	8755
14118	21673
19204	18811
28454	22173
28856	23155
24258	23527
5228	5025
28198	27593
15814	19111
4066	4157
19164	18765
25740	25075
1948	2401
21626	16549
24956	29047
24776	14727
7928	8703
1416	967
22258	27557
1532	1747
7260	6547
10538	10937
14804	17691
18056	28585
26392	25665
15060	24415
14414	14269
25404	24771
27580	26855
16252	15947
4032	4871
11560	9663
10262	29973
22192	27529
1216	915
27456	26727
12458	25073
10326	10747
17542	17173
6092	25577
11094	11309
7676	3931
4276	7851
11816	28231
19814	19381
26840	26141
24952	18021
27208	19803
5096	3669
12352	6911
20246	10249
13968	11531
17108	13837
22618	21915
5816	6749
14584	6569
14822	17713
858	503
28826	28385
16684	6073
26658	25919
8038	5727
4996	7365
2602	2533
10292	12845
1080	911
13480	2485
19666	15741
7618	10355
13730	11371
25974	25303
28612	22545
27868	27919
21392	20703
26310	18717
26174	25479
26078	25393
288	227
13574	14995
19230	15547
20792	13383
17020	13767
28038	27399
28204	27601
1794	2089
4078	3657
19314	29181
27362	26627
23742	23065
19530	26093
8516	7465
196	193
23542	22869
17602	17547
19688	21983
18328	14765
11692	11837
10492	5821
28346	27785
28672	22689
4796	7143
2082	1397
14550	14383
6596	7473
21036	20351
25296	24673
12308	11983
29104	23721
18530	19249
18042	17597
2450	3911
28478	27947
20502	19859
27402	27803
5456	2107
13738	16565
17826	22885
21492	20795
26506	29947
27922	13745
26300	17405
24146	23423
9086	4327
1640	1071
1960	1505
10660	7289
7128	28053
13424	9127
18298	17889
24790	14749
13628	13567
17540	14175
15420	25407
11684	11827
21484	20789
21508	20807
22080	21373
22592	21901
29236	28861
14798	12153
4650	5579
7088	7931
26308	18631
11244	9395
10010	4667
8618	9233
16974	21023
16052	13511
20960	16245
27056	26327
12676	12769
11632	14197
5670	8135
8614	9231
11608	22145
21422	20725
10218	7093
14348	11815
23904	23205
17198	13921
12058	8245
28630	28149
26528	25797
2284	1047
19284	18867
17746	8057
28480	27949
19920	24241
13058	14901
7858	10577
15128	24597
28432	27901
9494	3413
5504	5229
14830	17723
10980	9189
7092	6449
11072	9247
10078	12655
15048	14377
4564	3215
9888	10405
9594	14599
27338	25899
8222	7251
5570	4421
10548	10941
29328	29189
23882	28465
1988	2229
29308	29153
27298	26539
17972	12077
16248	17823
22370	21641
2714	2853
10304	3565
18226	23767
16900	16533
13980	11541
29166	28823
25180	24579
16962	13719
23082	22345
26408	25679
13780	16629
21864	21121
29788	25439
6248	2197
13992	13941
704	1595
2576	2981
24370	23633
8754	9369
1824	2347
2354	2013
14298	7895
13894	13853
14616	22989
24838	28949
912	1019
17012	23929
2860	3425
26822	26117
13884	13845
6724	7589
23400	22697
246	495
250	241
11756	9861
17644	14261
22724	27851
2254	2457
2102	1359
19554	19151
9736	8343
4818	5743
8392	2947
9988	9685
21832	21085
23396	28929
11696	6467
26222	25521
6128	3995
20550	21195
20846	20179
5300	6251
11364	11547
710	655
10432	10813
2770	3625
10560	8955
20536	19885
17782	11963
8814	6183
860	533
21546	27153
23184	28095
16658	20455
5034	5985
6324	7837
22676	21963
14176	16561
17840	14413
18980	29813
5532	8025
236	235
25938	25253
5198	6139
8208	7241
1438	5147
9860	12483
7170	7993
2626	3349
7910	15395
2098	8985
14280	14177
26008	25329
21608	20885
15426	10569
22404	16945
23588	22919
11556	9659
20128	25875
720	4179
15154	14823
24392	17697
10986	11231
3670	8103
3484	3491
21614	20893
882	695
6294	4795
10404	8803
16220	15931
17120	16739
5056	4155
13830	21215
408	383
16074	29025
3596	4331
8630	6101
11656	9755
26890	26195
12506	15263
17860	9947
13608	11275
1456	1455
8372	4267
20828	26731
16030	11085
18202	12183
7330	4461
5876	6823
4500	3445
8878	11497
11614	9719
9676	8289
9256	9785
21722	20979
13464	16265
5150	6107
11568	13883
7914	8687
19670	19269
20138	25233
18290	28915
9460	6597
22596	21905
20908	11133
10658	8981
2158	2289
20820	26709
13358	13341
760	675
4042	2467
25536	24915
4508	10133
19734	19339
3214	4501
17326	14041
3844	3957
22588	27747
23294	22593
25398	15141
21888	21143
29284	24167
19298	18893
3254	3925
13362	7381
16850	13603
5310	9537
15724	18945
2016	6213
3216	1567
29944	15471
23066	22329
1682	2051
3994	1033
24198	23467
23016	22289
7006	7833
18550	18251
20416	19729
26586	22071
21914	27353
5772	5399
8664	11337
5862	8379
10818	12173
6154	5697
13266	15977
10800	9061
8180	7223
15322	12607
14350	14229
9404	8085
26414	25687
396	379
10250	12803
28532	22381
20008	24239
3552	3311
20986	20317
21598	17817
7900	5659
24194	23461
9848	10365
4880	5795
10058	18491
14752	14559
9550	8183
3174	4431
24186	27723
11194	6157
19374	12935
26748	19013
4888	5803
28714	28263
368	421
7262	6551
17854	15609
9838	8437
1276	14569
19694	27305
1198	1175
26476	15455
29636	29575
15998	12853
6806	9387
4568	4595
13784	16633
23274	22563
5304	4289
11086	7557
21160	20477
966	1119
4208	2535
12332	12509
28342	27779
28848	28423
4302	3039
29900	18685
28620	28135
252	197
7476	10159
23388	28215
25338	24713
906	779
9068	6345
8304	8973
18804	25249
5044	2475
28360	21957
24578	23799
19246	22333
16066	14979
18586	24707
20796	26679
17896	23077
20330	22143
21474	27117
10898	4937
18130	23635
6664	7935
11598	14145
4010	2939
20170	24457
23076	17231
9400	9923
11414	11589
19124	17815
29140	23803
3304	5635
22604	27755
20500	26473
23984	14519
15096	15025
5474	5213
12588	12699
19996	20535
17940	14479
5410	11693
14662	23085
7302	6591
18224	28767
4852	4039
15600	18719
5332	5105
21678	20951
14462	14299
16430	14841
12144	17809
14038	11577
16450	11069
2428	2265
7062	7897
22274	21553
16686	16355
16610	20369
16024	15863
13072	14985
25970	25297
27310	19983
6578	6021
12044	10101
28810	28363
24874	24105
5526	4405
17266	21579
5350	6319
6068	7023
24432	17731
28572	22445
12424	10471
13874	11463
24678	23897
1692	1413
27746	27063
18306	24059
20522	19869
28096	27457
7280	5293
9130	22037
26722	18973
3444	4141
10826	13377
13754	20967
14988	28971
10462	15757
21952	27393
12208	10281
9454	9961
20026	14933
5944	4631
18774	12617
12818	10777
24172	28613
16396	13315
13258	19783
17366	15707
5758	6693
15556	25641
16480	16179
984	731
9560	10041
26972	29083
20906	20245
3228	3461
24726	28885
28634	22611
13006	15841
6292	2913
4228	2737
19918	24235
25444	24817
20388	19691
25206	18233
10072	3525
28664	28191
9600	10087
12982	13087
15504	10629
1054	833
11270	11455
19816	19391
28036	27397
19184	15531
25492	29355
29434	29301
19392	20907
15726	18959
3640	3053
2726	3551
13114	13131
18382	24281
21186	20493
5866	6771
29590	18393
5068	4917
29018	28637
1170	1511
19386	18981
24168	17631
9260	17259
82	25
14112	14031
972	1015
29356	24585
25510	29365
13972	13923
21346	20659
1414	4833
15944	15817
23094	22355
27886	27227
23078	22341
28338	21933
8210	7243
28082	21331
13014	8937
14618	14463
5218	5021
20218	24163
16630	20403
20398	15941
21044	20357
24516	17761
26596	29953
20950	20275
13748	27231
23376	28197
29800	29767
4412	5313
6514	13389
13462	11167
24792	24049
17928	12043
23764	18755
8380	9031
18812	25273
23408	22709
14858	13017
13662	11321
15780	22933
6450	4859
5098	4181
22294	21585
27662	26953
7382	8199
14258	17119
11840	11995
27984	27349
26274	18615
8762	3709
4372	8059
4258	6363
7556	8389
16314	11007
26304	25591
2292	1647
7164	3373
5432	6405
28964	28593
4696	4697
24642	23861
15802	15661
20384	13191
8950	11567
21296	27027
9398	14357
12244	10317
20578	26521
1712	1429
28704	28249
3160	3365
9892	3341
27066	29037
1652	1479
5666	12055
22776	22045
13652	13595
27848	27195
18210	28137
7338	4469
1654	2151
24570	23791
21846	27311
16960	16611
24082	23369
25526	24907
21374	16451
7368	10021
1992	2509
25360	24739
20914	20249
25922	20059
18064	17623
14074	21597
13624	13565
19876	19441
23192	28103
21126	16339
16626	11193
6646	6075
5700	5351
27764	27085
26448	19847
24730	23993
24178	23441
3570	5093
2090	2431
8446	9683
18048	14553
7548	4583
21430	27095
8138	4049
28402	27861
21324	16419
3560	3017
26130	25445
12722	3555
15116	18215
19102	15491
2850	6555
1690	1627
974	957
10088	8613
8716	13681
21448	20769
15454	18563
15058	6831
21268	20595
17168	11519
23648	22975
22608	21909
4364	6523
15234	15153
21712	20975
718	337
14308	14199
14736	9637
10158	12725
19122	13691
21690	27223
20202	16325
16340	13523
12866	10817
28184	27577
14144	14735
28978	28609
26604	25859
21030	20347
15810	8829
15872	19301
17382	11663
6416	7319
2282	2251
16916	20905
630	1073
15704	18899
17886	23025
21780	21031
15554	18669
4074	2225
24130	23397
2806	4219
23394	28217
19874	19439
12756	18803
21078	18805
21902	16665
7572	12401
9662	12199
7168	9827
3962	4071
13694	13633
16274	16003
9902	10417
6826	6195
7474	3885
330	275
11360	27519
22006	9427
13814	13775
19194	18795
12014	12135
5160	4991
20974	16253
5078	20283
25268	15093
8880	9451
8044	7155
24528	17767
8128	8835
6036	1485
10498	2657
18868	29721
28988	29683
10278	5701
10266	12815
1248	1223
20528	16045
13886	13847
23522	22833
15652	15537
29664	29607
26842	26145
4390	17435
18656	18327
12080	28739
7018	6385
1312	1591
10184	7075
1364	4475
3956	5807
16824	27081
22632	27773
22976	22249
18270	23991
9116	9689
21570	20849
29190	23955
16806	20681
4566	5489
24200	23471
25626	24989
29778	29713
25286	24657
13000	13097
1010	933
11302	13855
26426	25699
12750	12843
13380	9087
9744	12289
26772	26057
40	37
15444	15331
1762	13293
8718	16571
23026	11797
10270	14827
1452	5329
6794	9373
29820	25523
19762	8889
2166	2753
2590	3001
21104	20441
14700	23189
20364	19671
24054	23327
29354	24571
4534	1235
25092	24443
12164	24033
21516	16511
29374	29231
17978	14509
22690	20845
10320	5731
14386	9737
25752	25085
24476	23709
29766	25363
5438	7877
27590	26871
992	1217
9730	10207
5800	6717
21992	13821
19434	19039
14578	12001
11006	20569
14648	3833
22270	21549
1168	1089
25320	24699
2844	3061
11208	21051
20698	20025
1832	1789
17952	12057
26060	29703
15176	24697
16104	24209
19988	19503
7988	811
4676	4677
12086	10129
7688	10415
12684	15445
10924	7481
7484	5445
16920	6137
1482	2167
27350	26599
3394	2921
7778	5577
23080	22343
17106	27429
9312	22517
21348	21003
6006	10483
17564	22279
11714	9811
29774	29707
1490	1497
1764	1721
20486	19845
18286	17877
4352	2329
15928	13081
25062	24421
29020	28639
9060	5011
822	635
28740	22877
6828	4269
14724	23277
16268	9007
13318	9033
14442	8017
11434	11605
15862	4777
9668	5433
26930	26273
26114	29727
29556	29449
10348	12905
5952	8499
5364	5123
28802	28351
16542	16227
6868	6227
1422	895
18012	1991
17582	22331
10332	11985
11186	16605
27550	29543
10412	12997
3970	10935
92	101
12160	14725
232	211
15800	15659
21734	20985
18024	14535
17128	11491
5278	7703
364	713
1954	1345
26158	18561
19150	17959
17934	12045
22826	22115
12670	15441
15438	15313
16342	16039
3890	3999
13382	13369
18556	24665
13534	20521
28282	11667
24622	22549
15524	15401
17920	23111
23524	17419
29330	29191
3934	2439
29836	29807
18516	5519
28838	23117
23916	23217
10714	9011
946	825
4974	4837
8362	7339
10570	13543
17828	14409
24112	23383
28900	28491
22750	27857
5518	8007
17180	13917
17932	23151
14928	23971
6140	5685
12388	11669
22288	21577
22566	21857
11154	9297
10948	13489
7828	8593
27218	19827
18982	18617
11716	11867
16418	16105
17508	14159
9326	6489
20818	20155
17288	16911
29050	23595
25580	24955
15848	19661
25648	25011
15626	15503
16070	18095
1986	1845
3136	5155
4686	2619
11166	12313
1466	913
28412	27885
7136	5219
7192	9863
5436	5177
19292	18881
21088	23899
3868	4689
5676	28501
15586	15461
27090	19591
5620	5295
19382	18977
26006	15281
10068	8597
21590	27181
24526	28757
15500	18625
7348	8163
27100	26347
2718	2625
19414	19009
11984	10045
20144	19159
5274	5061
28876	28453
9414	9935
6612	9163
21336	20647
18116	17679
18302	17891
8968	13987
15102	18203
25456	24833
14544	17393
26324	25613
7252	9917
16300	16007
27098	19595
13560	26993
18686	18357
15198	18295
29052	18511
24378	28701
12438	25047
24360	23617
2504	18027
24760	24021
3084	3433
6216	7175
18410	14957
4466	17685
22086	21379
9536	6639
29430	24757
732	1757
1884	2039
26626	25871
19214	18825
6108	8695
13246	10977
15616	10691
24990	14939
20928	26817
7480	4537
1804	1653
27096	26345
1032	1583
14562	17421
26776	26063
13508	20457
10892	20309
4620	6925
15208	24775
20514	19865
21240	28245
14132	16975
22308	14003
1060	1127
4596	5517
26622	25867
15636	12831
26240	25539
6126	7091
25400	24765
7516	10199
15016	14863
27430	26699
14400	14263
17192	16829
4014	7361
12034	23613
4166	1529
25792	25131
25900	18449
19280	18863
22942	22213
5730	14607
15984	19457
9006	9583
29484	24873
9318	9831
12062	10111
22494	21771
1282	1997
18282	13649
14902	12431
17454	17075
4700	8631
20034	24483
20234	19569
20614	16167
2194	2809
26142	25451
23180	22457
9136	7855
18316	17913
2612	3331
14432	9837
23146	22419
22926	22191
21698	18921
23556	22855
8084	26015
26186	22851
19878	26271
19820	26247
6550	4911
14066	13997
26098	25417
26582	25845
9308	5225
13954	13911
2792	3269
26450	15449
28046	27405
6018	5593
19188	18789
7692	8489
7340	17557
27568	20299
21426	20729
19732	19335
20632	19967
10490	13075
2436	16809
21574	20855
21086	20407
4960	4815
15632	12825
19268	18857
27634	26911
2064	2609
7958	5677
22736	21843
1184	859
15028	12379
20922	16223
22918	22181
11760	12347
19228	18837
864	1081
11180	9323
9102	9651
12050	23657
9750	10227
17960	14493
12200	6791
27762	27083
24674	28853
29946	29957
19860	19429
14936	10171
22302	21593
5554	6521
24004	23279
12614	12713
4430	4467
7966	5681
18326	14763
16914	16547
4340	3375
22	13
7732	6947
10204	10657
23658	17463
8604	9221
13154	14955
7492	8315
26398	18675
12410	11775
17104	16735
25912	29609
14636	14459
28286	21819
25412	24783
17550	17187
4806	5723
11024	20655
234	141
21552	20833
6190	5735
4822	7163
27092	26343
18000	28521
20148	24225
4316	2313
17072	21275
22584	21889
25956	25283
1568	2161
17250	21537
13494	16311
19564	19163
21686	27219
6526	5981
9612	14625
27968	27325
23892	28683
23454	22757
12848	10791
27344	24301
10816	4885
17028	13771
26284	29821
24588	23805
16008	16009
27874	26639
5152	7561
28226	21657
2032	2345
25136	18205
24412	17719
13770	9347
4860	5751
19318	18913
5690	2355
2326	2553
5628	4439
2038	1325
11128	13629
22534	21809
16922	16563
28792	22999
17970	17551
15630	13225
13212	15933
4932	3605
12204	12343
29126	28781
2944	3175
16740	26013
7788	5591
3586	2283
12708	22815
3274	3149
4104	7535
4322	4371
8674	11345
23312	22613
7398	12137
5978	5553
10662	7291
22726	27697
25920	16165
26420	25693
4448	4487
14572	17443
29152	23839
25584	19245
15846	22471
12	21
29614	25123
7820	3969
8140	8847
2250	3613
8016	7133
5144	3693
20458	19791
6344	6957
28502	22261
6518	7417
17832	15577
2314	9703
13310	19887
21320	20641
20726	20069
7906	10631
22850	17127
24252	23517
10170	29853
634	689
5764	8249
4064	4153
670	463
2494	2361
25488	24823
2406	1931
17702	17347
29312	29159
28216	27623
10360	12921
17670	17307
5052	4151
5080	2963
2524	2179
2046	2045
18204	17759
27322	26573
2694	2155
13888	13803
56	1475
7196	5247
21510	20809
7412	14615
10762	11029
7464	23833
11710	7977
16970	21007
5048	5997
20462	15973
11342	11535
23496	22793
15236	24905
1870	5917
4216	6293
24688	28865
26780	26071
23030	22303
10194	12757
9666	3455
20086	29029
28404	27277
10998	21887
16550	13433
15270	24979
25246	24633
29920	25723
21000	20319
17296	16925
15692	4021
15282	29453
25140	18207
15432	15307
1598	6963
664	17811
27152	26401
29606	25097
24034	18157
6570	7451
7174	8043
26634	18759
28420	27893
17442	11697
16880	16523
18366	28999
7370	8179
7074	7909
18998	25605
5826	5451
7806	8561
26468	25741
12136	12207
14098	3021
26380	25627
11528	11673
19854	19421
7794	29567
5786	7059
690	597
27352	18725
28274	27693
1886	3007
2724	1823
1880	1733
19436	26037
24680	23901
13106	26321
4770	7113
2262	1725
14064	16893
